gene_id,gene_name,gene_biotype,CTRL,EZH
ENSG00000176092,CRYBG2,protein_coding,0.041765296431736654,0.060857341681838206
ENSG00000176095,IP6K1,protein_coding,3.7803647183101092,3.781799560826163
ENSG00000176101,SSNA1,protein_coding,5.767843893530274,5.915693467269382
ENSG00000176102,CSTF3,protein_coding,3.859851387459266,3.5586561273785944
ENSG00000176105,YES1,protein_coding,2.7724127738822606,2.937782126145084
ENSG00000176108,CHMP6,protein_coding,2.9525650844286604,3.1478631336003673
ENSG00000176124,DLEU1,processed_transcript,0.41555199579858726,0.6479715645916122
ENSG00000176125,UFSP1,protein_coding,0.7760167298131724,0.7413812938150103
ENSG00000176142,TMEM39A,protein_coding,3.0895388577509584,3.075644064030316
ENSG00000176148,TCP11L1,protein_coding,1.5546164735905623,1.0388279757080114
ENSG00000176155,CCDC57,protein_coding,1.9297476186321394,2.300709613229698
ENSG00000176170,SPHK1,protein_coding,0.7255453339596885,0.8437050416164424
ENSG00000176171,BNIP3,protein_coding,2.303454753867588,2.1824022955301143
ENSG00000176182,MYPOP,protein_coding,1.8601113743791526,2.597669593706979
ENSG00000176183,AC233964.1,processed_pseudogene,0.5508331280169263,0.14051463899092262
ENSG00000176208,ATAD5,protein_coding,3.3846844393618034,3.0978918725523132
ENSG00000176209,SMIM19,protein_coding,2.19617261183204,1.967690422582429
ENSG00000176222,ZNF404,protein_coding,0.02916869945667958,0.08395284734152642
ENSG00000176225,RTTN,protein_coding,1.9719152151836312,1.9314656124306633
ENSG00000176243,CDV3P1,processed_pseudogene,2.509222936074343,2.3276723601152587
ENSG00000176244,ACBD7,protein_coding,0.030572719025712163,0.05920106837083056
ENSG00000176248,ANAPC2,protein_coding,3.947191804037034,4.13310749495598
ENSG00000176261,ZBTB8OS,protein_coding,2.6334450063165322,2.4500406815984594
ENSG00000176268,CYCSP34,processed_pseudogene,0.662591135552528,0.45043962803358123
ENSG00000176273,SLC35G1,protein_coding,1.417857518260481,1.6655627253652279
ENSG00000176289,IDSP1,unprocessed_pseudogene,2.37138237675605,2.3914207675033214
ENSG00000176318,FOXN3P1,processed_pseudogene,0.36825020520344964,0.2789019885611738
ENSG00000176340,COX8A,protein_coding,7.946157685837745,7.5833305681754215
ENSG00000176343,RPL37AP8,processed_pseudogene,1.5935466457643699,1.2706585292198689
ENSG00000176371,ZSCAN2,protein_coding,0.9478248308592037,1.0599059746500121
ENSG00000176381,PRR18,protein_coding,0.023011791580417152,0.008481438899166777
ENSG00000176386,CDC26,protein_coding,1.7535967902075167,2.1885392589205557
ENSG00000176387,HSD11B2,protein_coding,0.7908328544282758,1.5795852134479258
ENSG00000176390,CRLF3,protein_coding,2.7491280235987343,2.4874690412350087
ENSG00000176393,RNPEP,protein_coding,5.442871422968692,5.455814137018813
ENSG00000176396,EID2,protein_coding,2.9415619500077588,2.7066339923857137
ENSG00000176401,EID2B,protein_coding,1.1159416485418647,1.1142346957323934
ENSG00000176407,KCMF1,protein_coding,2.653048903324243,2.435919882505359
ENSG00000176410,DNAJC30,protein_coding,2.3288351660624063,1.8776903671089369
ENSG00000176422,SPRYD4,protein_coding,1.22357159950758,1.0833556988527788
ENSG00000176438,SYNE3,protein_coding,1.8682339563981807,1.4578200095041665
ENSG00000176444,CLK2,protein_coding,5.103704211974076,5.176922067617956
ENSG00000176454,LPCAT4,protein_coding,3.7970168630149588,4.097184785345963
ENSG00000176463,SLCO3A1,protein_coding,0.011582305034457832,0.025362715805158725
ENSG00000176472,ZNF575,protein_coding,0.26817579095566124,0.21580670177822517
ENSG00000176473,WDR25,protein_coding,1.1880080928544756,0.9866799361503106
ENSG00000176476,SGF29,protein_coding,3.4309982634685388,3.6116680965148653
ENSG00000176531,PHLDB3,protein_coding,1.1049793561424766,1.269624464220906
ENSG00000176542,USF3,protein_coding,1.4095920076193298,1.184679277514805
ENSG00000176563,CNTD1,protein_coding,0.03207642811404504,0.023595258327058957
ENSG00000176595,KBTBD11,protein_coding,3.435234233730423,3.4976218277979494
ENSG00000176597,B3GNT5,protein_coding,1.5425423801975195,0.8947051176507679
ENSG00000176619,LMNB2,protein_coding,5.665836993069014,5.611034504565363
ENSG00000176623,RMDN1,protein_coding,1.988547238199025,1.9269330892832723
ENSG00000176624,MEX3C,protein_coding,3.7774341576353563,3.769866792454785
ENSG00000176658,MYO1D,protein_coding,0.0044536181457349375,0.009781147028252944
ENSG00000176659,C20orf197,lincRNA,2.9150204725147675,2.598276873539802
ENSG00000176681,LRRC37A,protein_coding,1.8209378614275786,1.8996135384215105
ENSG00000176692,FOXC2,protein_coding,0.024970626772235095,0.04546016524522069
ENSG00000176697,BDNF,protein_coding,0.009406623210194202,0.04430333486783201
ENSG00000176700,SCAND2P,transcribed_unprocessed_pseudogene,0.546586517325156,0.5278569123602348
ENSG00000176714,CCDC121,protein_coding,0.26871184868513404,0.3347297240886725
ENSG00000176715,ACSF3,protein_coding,1.274021717409794,1.5443195575700253
ENSG00000176716,OR10AB1P,transcribed_unprocessed_pseudogene,0.14418467598664242,0.23413408080572465
ENSG00000176723,ZNF843,protein_coding,0.039432698521963995,0.16599329942276622
ENSG00000176731,C8orf59,protein_coding,3.468380614343426,3.4400605547352696
ENSG00000176732,PFN4,protein_coding,0.1633249954856795,0.14469260286783392
ENSG00000176749,CDK5R1,protein_coding,1.098539737905382,1.4038253325228882
ENSG00000176783,RUFY1,protein_coding,2.6879696070958436,2.7491849144178833
ENSG00000176788,BASP1,protein_coding,5.059454479796546,4.657801647390521
ENSG00000176809,LRRC37A3,protein_coding,1.099648587541205,1.1955337644256139
ENSG00000176812,AC112778.1,processed_pseudogene,0.3160184054290747,0.31841875807316095
ENSG00000176826,FKBP9P1,transcribed_unprocessed_pseudogene,0.020970372665360032,0.015410009701369234
ENSG00000176834,VSIG10,protein_coding,0.9950296886335205,1.2149370999831806
ENSG00000176842,IRX5,protein_coding,1.4563102546152313,1.7606899448243594
ENSG00000176845,METRNL,protein_coding,3.279831121520963,3.1308824317587174
ENSG00000176853,FAM91A1,protein_coding,2.5811896967336363,2.153346104557704
ENSG00000176868,AL358781.1,antisense,0.039831236597545,0.05805680611839342
ENSG00000176871,WSB2,protein_coding,1.3203189592512345,1.7813763631531736
ENSG00000176890,TYMS,protein_coding,8.208956377475364,7.9183420335157475
ENSG00000176894,PXMP2,protein_coding,2.725046109827326,2.6772509367050055
ENSG00000176896,TCEANC,protein_coding,0.24943463830011592,0.36059509182073846
ENSG00000176903,PNMA1,protein_coding,2.859089253120931,2.887860240414244
ENSG00000176912,TYMSOS,bidirectional_promoter_lncRNA,1.368611776181139,1.0595982831736388
ENSG00000176915,ANKLE2,protein_coding,2.8027427167123458,2.6991792261509193
ENSG00000176919,C8G,protein_coding,0.43467293827340536,0.689261171917616
ENSG00000176927,EFCAB5,protein_coding,0.19681284196079507,0.3086185704683318
ENSG00000176933,TOB2P1,processed_pseudogene,0.03635516829478108,0.07881557681858885
ENSG00000176945,MUC20,protein_coding,0.03170055351699828,0.14523618639875435
ENSG00000176946,THAP4,protein_coding,4.833587499792412,4.76894825099131
ENSG00000176953,NFATC2IP,protein_coding,3.993664350074146,4.1877890151378665
ENSG00000176970,RPL7L1P11,processed_pseudogene,1.498662918652687,1.3766343444476918
ENSG00000176973,FAM89B,protein_coding,1.67254330102708,2.038175212363671
ENSG00000176974,SHMT1,protein_coding,2.6382646596223376,2.5403004722006672
ENSG00000176978,DPP7,protein_coding,6.420752130404954,6.6991240309075595
ENSG00000176986,SEC24C,protein_coding,5.495962251280501,5.511575341461415
ENSG00000176988,FMR1NB,protein_coding,0.06274643889222861,0.046285020892760424
ENSG00000176994,SMCR8,protein_coding,2.3228304946629996,1.8844373118986129
ENSG00000177000,MTHFR,protein_coding,2.8315906207460975,2.4315004888298586
ENSG00000177030,DEAF1,protein_coding,4.1242589438029755,4.167504576618217
ENSG00000177042,TMEM80,protein_coding,1.8149575341872597,1.9034463648033861
ENSG00000177045,SIX5,protein_coding,0.9401782035314893,1.234428732279733
ENSG00000177051,FBXO46,protein_coding,3.09969985855388,3.303866186838531
ENSG00000177054,ZDHHC13,protein_coding,2.032031899913925,1.8252719529431585
ENSG00000177058,SLC38A9,protein_coding,1.3838602419143202,1.095166105686544
ENSG00000177076,ACER2,protein_coding,0.3799164645422309,0.24790221113041588
ENSG00000177082,WDR73,protein_coding,2.523466075976635,2.619689640361209
ENSG00000177084,POLE,protein_coding,4.059739899463541,3.9308260340702583
ENSG00000177105,RHOG,protein_coding,6.002936223497123,5.6069758366332625
ENSG00000177106,EPS8L2,protein_coding,1.0850005829236715,0.9315362396579542
ENSG00000177119,ANO6,protein_coding,3.9183394740150272,4.0135803819941
ENSG00000177125,ZBTB34,protein_coding,2.448068140732595,2.328272315890567
ENSG00000177144,NUDT4B,protein_coding,3.968268848614248,3.839679774233045
ENSG00000177150,FAM210A,protein_coding,3.1980401715679334,3.249761587279989
ENSG00000177156,TALDO1,protein_coding,6.34380584594671,6.090577873244504
ENSG00000177169,ULK1,protein_coding,2.260231319365802,2.6921880004288963
ENSG00000177173,NAP1L4P1,processed_pseudogene,2.4324094279088655,1.9945302527016626
ENSG00000177189,RPS6KA3,protein_coding,3.5011345019467583,3.2519994250405646
ENSG00000177191,B3GNT8,protein_coding,0.888347940918661,0.4295050362598558
ENSG00000177192,PUS1,protein_coding,3.929266175731485,4.127188040345018
ENSG00000177197,PCNPP5,processed_pseudogene,3.603807217913398,3.2584354659690287
ENSG00000177200,CHD9,protein_coding,2.1215378294905944,1.9118909268046262
ENSG00000177212,OR2T33,protein_coding,0.026276124377792864,0.012907580948629312
ENSG00000177225,GATD1,protein_coding,4.215556887356276,4.002909687274039
ENSG00000177238,TRIM72,protein_coding,1.5791819523859092,1.1620868568317568
ENSG00000177239,MAN1B1,protein_coding,3.1361108140045566,3.6400666439858664
ENSG00000177283,FZD8,protein_coding,1.0171578345403085,0.5870653669526762
ENSG00000177302,TOP3A,protein_coding,3.061392446238191,3.001004317613128
ENSG00000177303,CASKIN2,protein_coding,0.2858236605713796,0.5003970031316954
ENSG00000177311,ZBTB38,protein_coding,0.00767230382053111,0.01124025743269227
ENSG00000177337,DLGAP1-AS1,antisense,1.1626718138086047,1.2215023109938725
ENSG00000177340,AC024940.1,antisense,0.023923768069262916,0.03495836757797086
ENSG00000177350,RPL13AP3,transcribed_processed_pseudogene,1.4806010534577216,1.16415676419893
ENSG00000177352,CCDC71,protein_coding,4.008632053824534,3.9064410812557955
ENSG00000177359,AC024940.2,transcribed_unprocessed_pseudogene,0.404234147737697,0.39736538211515254
ENSG00000177363,LRRN4CL,protein_coding,0.048701961811557386,0.012059184299294642
ENSG00000177370,TIMM22,protein_coding,2.722666819964759,2.7405693041707764
ENSG00000177374,HIC1,protein_coding,0.06603314052727546,0.10202551165311513
ENSG00000177380,PPFIA3,protein_coding,2.6515564178073747,2.9293437171151657
ENSG00000177383,MAGEF1,protein_coding,3.770013285834197,3.5104276571864093
ENSG00000177398,UMODL1,protein_coding,0.005009507660706277,0.014647409639635815
ENSG00000177406,AC021054.1,antisense,0.6074103324875157,0.5487950529450757
ENSG00000177409,SAMD9L,protein_coding,2.029944047968287,1.0386479959523083
ENSG00000177410,ZFAS1,antisense,5.253373624373285,5.580270388426026
ENSG00000177426,TGIF1,protein_coding,2.5671549550475046,3.1540537570473846
ENSG00000177427,MIEF2,protein_coding,1.2784969520431009,1.1361123602693972
ENSG00000177432,NAP1L5,protein_coding,0.9351970187471831,1.219277879354423
ENSG00000177447,CBX3P1,processed_pseudogene,3.6922736245335814,2.964117729336926
ENSG00000177452,AL161742.1,processed_pseudogene,0.061221109103621905,0.04515361630133156
ENSG00000177453,NIM1K,protein_coding,0.02004390482457587,0.01472794513395158
ENSG00000177463,NR2C2,protein_coding,2.6346962483413767,2.4635532873537693
ENSG00000177479,ARIH2,protein_coding,3.719171254051979,3.7154194598826966
ENSG00000177483,RBM44,protein_coding,0.22846539047822587,0.22883652320709374
ENSG00000177485,ZBTB33,protein_coding,2.96512582167975,3.1726078932640775
ENSG00000177508,IRX3,protein_coding,2.7011049793877384,2.5190211266796942
ENSG00000177542,SLC25A22,protein_coding,3.9089401599939553,3.499257958490634
ENSG00000177548,RABEP2,protein_coding,1.8022560313868334,1.964172604343291
ENSG00000177556,ATOX1,protein_coding,2.610595835108753,2.859015326794963
ENSG00000177565,TBL1XR1,protein_coding,3.222910810733299,2.863460594480042
ENSG00000177575,CD163,protein_coding,0.006269270902014136,0.004600726560893852
ENSG00000177576,C18orf32,protein_coding,0.6739179690206654,0.8262669574654541
ENSG00000177595,PIDD1,protein_coding,4.12387701807765,3.9965267256705648
ENSG00000177600,RPLP2,protein_coding,9.543223036210348,9.281916719036559
ENSG00000177602,HASPIN,protein_coding,3.049102084251154,3.085411955618644
ENSG00000177606,JUN,protein_coding,3.9132780800594764,3.840707514470773
ENSG00000177613,CSTF2T,protein_coding,1.1671864503028393,0.7930507273438302
ENSG00000177614,PGBD5,protein_coding,0.7399888204791616,1.2750791889636097
ENSG00000177628,GBA,protein_coding,3.0276294392217875,2.663112140291875
ENSG00000177640,CASC2,antisense,0.04303887811328211,0.10552042546610546
ENSG00000177646,ACAD9,protein_coding,3.9605095363111125,3.9295562339414003
ENSG00000177663,IL17RA,protein_coding,4.926412009306096,4.785701815255484
ENSG00000177666,PNPLA2,protein_coding,4.148253505712936,4.0959446519036105
ENSG00000177674,AGTRAP,protein_coding,3.720794641507579,3.109817103714846
ENSG00000177683,THAP5,protein_coding,2.1225754583110943,2.092434811780519
ENSG00000177685,CRACR2B,protein_coding,2.6299767494783683,2.7826917586978426
ENSG00000177688,SUMO4,protein_coding,0.03386082888392142,0.2738272368822034
ENSG00000177692,DNAJC28,protein_coding,0.21792912690303373,0.031993712509425704
ENSG00000177694,NAALADL2,protein_coding,0.04250662647201862,0.03129745805134606
ENSG00000177697,CD151,protein_coding,4.740473751332706,4.603845912381647
ENSG00000177700,POLR2L,protein_coding,5.589350445140748,5.648798316429501
ENSG00000177706,FAM20C,protein_coding,0.17662169059333932,0.24775895280580224
ENSG00000177707,NECTIN3,protein_coding,0.5452450003280218,0.2539654695341119
ENSG00000177721,ANXA2R,protein_coding,1.0133280767815678,0.705153059681058
ENSG00000177728,TMEM94,protein_coding,3.459832546390056,3.542725865791921
ENSG00000177731,FLII,protein_coding,4.570894501302958,4.407243700984496
ENSG00000177732,SOX12,protein_coding,3.716309739314896,4.254133080399655
ENSG00000177733,HNRNPA0,protein_coding,4.200131204886164,4.309219632618469
ENSG00000177736,FXNP2,processed_pseudogene,0.2450363153003432,0.4577301153384338
ENSG00000177738,AC025171.1,sense_overlapping,2.201920456804887,1.8669807379437173
ENSG00000177770,CDKN2AIPNLP1,processed_pseudogene,1.464851436265193,1.2342392852386386
ENSG00000177776,RPS2P2,processed_pseudogene,0.17167693064700154,0.16809634490760245
ENSG00000177788,AL162595.1,bidirectional_promoter_lncRNA,0.9249709554272498,1.151685763297982
ENSG00000177791,MYOZ1,protein_coding,0.046639070516077435,0.10069855089113898
ENSG00000177803,AC112247.1,processed_pseudogene,1.45098128731837,1.9674745318335822
ENSG00000177830,CHID1,protein_coding,3.7631329719160775,3.3394540470891285
ENSG00000177839,PCDHB9,protein_coding,0.05677474318230266,0.012083664345073502
ENSG00000177842,ZNF620,protein_coding,0.6185706064351252,0.40482789469238145
ENSG00000177853,ZNF518A,protein_coding,2.7060226901154487,2.486199219161099
ENSG00000177854,TMEM187,protein_coding,0.9617267624816097,1.0038224340199637
ENSG00000177855,CACYBPP2,processed_pseudogene,5.673375946458416,5.536195421347628
ENSG00000177868,SVBP,protein_coding,3.186138174854331,3.0484378995854953
ENSG00000177873,ZNF619,protein_coding,1.5505207386336932,1.6652959071243842
ENSG00000177879,AP3S1,protein_coding,3.1607540335720405,2.9003066478947144
ENSG00000177885,GRB2,protein_coding,5.318969082561583,5.293840121964276
ENSG00000177888,ZBTB41,protein_coding,0.9909893906435076,0.9439608748679061
ENSG00000177889,UBE2N,protein_coding,4.325407191746642,4.313850393105698
ENSG00000177917,ARL6IP6,protein_coding,3.8958954827389505,3.469052247741466
ENSG00000177943,MAMDC4,protein_coding,1.4869620600333375,1.5245678968967473
ENSG00000177946,CENPBD1,protein_coding,2.0990927167947486,2.1268302962431513
ENSG00000177951,BET1L,protein_coding,4.4392803857044685,4.175482658543324
ENSG00000177954,RPS27,protein_coding,9.717866722882208,9.6875670188959
ENSG00000177963,RIC8A,protein_coding,4.212940441366492,3.9295180674539125
ENSG00000177971,IMP3,protein_coding,4.492228243664869,4.7417426633758
ENSG00000177981,ASB8,protein_coding,2.4409270881433747,2.2681444855332167
ENSG00000177989,ODF3B,protein_coding,0.23392658188672202,0.3033489397633967
ENSG00000177990,DPY19L2,protein_coding,0.9605718278157122,1.3006527923847944
ENSG00000178028,DMAP1,protein_coding,3.0698856774867913,3.128710867247753
ENSG00000178035,IMPDH2,protein_coding,7.863184399121112,7.636853495991883
ENSG00000178057,NDUFAF3,protein_coding,3.9809318920086953,3.451487488109405
ENSG00000178074,C2orf69,protein_coding,2.1549288097386987,1.9791715731003776
ENSG00000178075,GRAMD1C,protein_coding,0.06710328683987479,0.049518388222892173
ENSG00000178078,STAP2,protein_coding,0.07712587074344296,0.12958216477924844
ENSG00000178081,ULK4P3,transcribed_unprocessed_pseudogene,0.6896427203079147,0.7435239377254839
ENSG00000178082,TWF1P1,processed_pseudogene,2.932925679038132,2.5085447811900927
ENSG00000178093,TSSK6,protein_coding,1.0020872135271977,1.002181464374422
ENSG00000178104,PDE4DIP,protein_coding,0.4251992663261817,0.4381880710387775
ENSG00000178105,DDX10,protein_coding,2.7563263513233194,2.750191968023618
ENSG00000178115,GOLGA8Q,protein_coding,0.01699014234588044,0.20962977760829202
ENSG00000178127,NDUFV2,protein_coding,0.7010174706295913,0.88158951239742
ENSG00000178146,AL672207.1,processed_pseudogene,1.8334166388644433,1.6564361373407115
ENSG00000178149,DALRD3,protein_coding,2.4002033030599486,2.469500716069549
ENSG00000178150,ZNF114,protein_coding,1.3993708203027266,1.4429290321118107
ENSG00000178177,LCORL,protein_coding,0.757067137098207,0.6857824091421437
ENSG00000178184,PARD6G,protein_coding,1.5401890426566605,1.7563705176171893
ENSG00000178188,SH2B1,protein_coding,2.910602408689782,3.265200203234414
ENSG00000178199,ZC3H12D,protein_coding,1.2022177269951528,1.1462367692891846
ENSG00000178201,VN1R1,protein_coding,0.01543880031463653,0.011339387966251745
ENSG00000178202,KDELC2,protein_coding,4.046900947040427,3.865675934833529
ENSG00000178209,PLEC,protein_coding,2.422915131272695,2.2882912221966865
ENSG00000178226,PRSS36,protein_coding,0.058273949320857034,0.1385149161469719
ENSG00000178229,ZNF543,protein_coding,1.8258966163605144,1.713423017854036
ENSG00000178234,GALNT11,protein_coding,2.2911496353824,2.8196390179100956
ENSG00000178252,WDR6,protein_coding,5.573405255587335,5.601875608145513
ENSG00000178295,GEN1,protein_coding,2.074337678304031,1.7109727202968308
ENSG00000178301,AQP11,protein_coding,0.28910327282520976,0.16862604046270596
ENSG00000178307,TMEM11,protein_coding,3.0726782751591575,3.3891744119604352
ENSG00000178342,KCNG2,protein_coding,0.2898070642248769,0.2703622609004743
ENSG00000178381,ZFAND2A,protein_coding,2.625707153950779,2.5387086426334173
ENSG00000178385,PLEKHM3,protein_coding,1.0206916987496166,0.7007880325868069
ENSG00000178401,DNAJC22,protein_coding,0.00708261906478024,0.1054084891670376
ENSG00000178403,NEUROG2,protein_coding,1.1317991198636703,1.1620868568317568
ENSG00000178404,CEP295NL,protein_coding,0.013182004591708962,0.028846776734873524
ENSG00000178409,BEND3,protein_coding,2.1185527282459327,2.2600216428449413
ENSG00000178412,AC068473.1,lincRNA,0.184873702382388,0.24346558881592212
ENSG00000178425,NT5DC1,protein_coding,2.662650495192856,2.7291982171408735
ENSG00000178429,RPS3AP5,processed_pseudogene,8.064927128760438,8.070442928177108
ENSG00000178440,LINC00843,processed_transcript,1.0067140513097335,1.0271464643535577
ENSG00000178445,GLDC,protein_coding,0.08719757720614986,0.029659148314539953
ENSG00000178449,COX14,protein_coding,4.148048962133282,4.396444568872841
ENSG00000178458,H3F3AP6,processed_pseudogene,7.416829732846264,7.82203067487568
ENSG00000178464,RPL10P16,processed_pseudogene,8.07645862522038,7.840029248360591
ENSG00000178467,P4HTM,protein_coding,2.4992847890471874,2.5711053045753873
ENSG00000178502,KLHL11,protein_coding,0.6736431527995599,0.8799504210075982
ENSG00000178503,NECAP1P1,processed_pseudogene,0.043345375005046725,0.031917465751274035
ENSG00000178531,CTXN1,protein_coding,2.0957354934432826,2.5516828931760784
ENSG00000178537,SLC25A20,protein_coding,2.8905587453606856,2.8266970892656045
ENSG00000178538,CA8,protein_coding,1.1195590348774769,1.475383316979484
ENSG00000178556,CKS1BP6,processed_pseudogene,3.939739892967546,4.183851614226434
ENSG00000178567,EPM2AIP1,protein_coding,2.522234597264436,2.397310549959587
ENSG00000178585,CTNNBIP1,protein_coding,2.432271061311746,2.490809076928537
ENSG00000178605,GTPBP6,protein_coding,4.1187826156361265,4.030429933040809
ENSG00000178607,ERN1,protein_coding,1.4740249255891311,1.2923550869279532
ENSG00000178623,GPR35,protein_coding,0.19438184618294352,0.1259078470462145
ENSG00000178631,ACTG1P1,processed_pseudogene,4.1277052236116685,4.380829764334168
ENSG00000178654,PPIAP33,processed_pseudogene,0.12595135752593883,0.48692186221405465
ENSG00000178660,ARMC10P1,processed_pseudogene,4.642881769920722,4.575625479837679
ENSG00000178665,ZNF713,protein_coding,0.45947849702720367,0.41399977637972624
ENSG00000178685,PARP10,protein_coding,3.061344210544871,2.914543574168606
ENSG00000178691,SUZ12,protein_coding,4.036262444841684,4.002192005268726
ENSG00000178694,NSUN3,protein_coding,1.203648860943009,1.1881557537143281
ENSG00000178695,KCTD12,protein_coding,2.4406041676561077,2.664930084623921
ENSG00000178700,DHFR2,protein_coding,1.007672380202489,0.7868554392328682
ENSG00000178715,AL450998.1,processed_pseudogene,3.1092491429175393,3.2890787455110564
ENSG00000178719,GRINA,protein_coding,3.8107655693582423,4.069069119780516
ENSG00000178723,GLULP4,processed_pseudogene,1.8091988134626669,2.2548964768064788
ENSG00000178741,COX5A,protein_coding,6.694327170275873,6.817020247093387
ENSG00000178752,ERFE,protein_coding,0.6591988656482194,0.6695566155390654
ENSG00000178761,FAM219B,protein_coding,3.477198369665046,3.503893339954153
ENSG00000178762,HIST1H2BPS1,unprocessed_pseudogene,0.1132510261808246,0.3098466354938833
ENSG00000178764,ZHX2,protein_coding,2.093865120484599,2.4624408600431207
ENSG00000178789,CD300LB,protein_coding,0.7715351814601205,0.3247815858503352
ENSG00000178802,MPI,protein_coding,2.316071552536179,2.22484834688869
ENSG00000178809,TRIM73,protein_coding,0.051762326207326056,0.13812178752918214
ENSG00000178814,OPLAH,protein_coding,1.1834491526138808,1.2907620146020424
ENSG00000178821,TMEM52,protein_coding,0.1719466650536348,0.17331813213787423
ENSG00000178852,EFCAB13,protein_coding,0.1797414818613934,0.2599104624976844
ENSG00000178878,APOLD1,protein_coding,0.8314094211279266,0.7933959281683041
ENSG00000178882,RFLNA,protein_coding,0.022839105004873884,0.03337917311819206
ENSG00000178896,EXOSC4,protein_coding,4.345150966654113,4.62944192313762
ENSG00000178904,DPY19L3,protein_coding,2.4480573333324793,2.3300553926124037
ENSG00000178913,TAF7,protein_coding,4.207753217806205,3.628383873595231
ENSG00000178917,ZNF852,protein_coding,1.5769697328205727,1.5738119334946359
ENSG00000178921,PFAS,protein_coding,4.273527398647749,4.522045873599403
ENSG00000178927,CYBC1,protein_coding,3.0838717880162765,3.5071720099416557
ENSG00000178935,ZNF552,protein_coding,2.0911178094965437,2.0112697686411622
ENSG00000178947,SMIM10L2A,protein_coding,0.034500582877635896,0.06509189698103904
ENSG00000178950,GAK,protein_coding,2.8074002479792384,2.911484258997034
ENSG00000178951,ZBTB7A,protein_coding,2.938647122235835,3.0923393771723684
ENSG00000178952,TUFM,protein_coding,7.354017135337872,7.489389740038017
ENSG00000178966,RMI1,protein_coding,3.810393143644259,3.689478271019579
ENSG00000178971,CTC1,protein_coding,1.2910772926990146,1.2402699608006542
ENSG00000178974,FBXO34,protein_coding,3.7396762234547087,3.87001396492979
ENSG00000178977,LINC00324,lincRNA,0.42272647581345835,0.35214367679721176
ENSG00000178980,SELENOW,protein_coding,1.0468882891563491,1.1827699294112985
ENSG00000178982,EIF3K,protein_coding,6.965250284854452,7.000789508575681
ENSG00000178988,MRFAP1L1,protein_coding,4.166310890226753,4.429495447617504
ENSG00000178996,SNX18,protein_coding,1.1538488066383012,1.0852407097686887
ENSG00000178997,EXD1,protein_coding,0.03936257082664309,0.028974191152594374
ENSG00000178999,AURKB,protein_coding,4.698514297202244,4.380347415475459
ENSG00000179010,MRFAP1,protein_coding,5.648267013435158,5.5522789699713995
ENSG00000179021,C3orf38,protein_coding,3.003991121423808,2.71879860269989
ENSG00000179023,KLHDC7A,protein_coding,0.007081245835334024,0.01037531873045874
ENSG00000179029,TMEM107,protein_coding,1.1220333511011258,0.8746431800810419
ENSG00000179031,Z73417.1,processed_pseudogene,1.7550427977529544,1.7496011349683704
ENSG00000179041,RRS1,protein_coding,4.6534892442264075,4.893084927412155
ENSG00000179051,RCC2,protein_coding,6.851362763753341,7.1002478101787565
ENSG00000179085,DPM3,protein_coding,3.678416084321791,3.4827305732538183
ENSG00000179091,CYC1,protein_coding,6.310541159553189,6.425379381855627
ENSG00000179094,AC129492.1,protein_coding,1.963328500065758,2.3390625384836907
ENSG00000179101,AL590139.1,processed_pseudogene,6.5906051033707795,6.65000340919967
ENSG00000179104,TMTC2,protein_coding,1.0222710498843055,0.9184611084452924
ENSG00000179111,HES7,protein_coding,0.9876818363336146,1.0194301025957755
ENSG00000179115,FARSA,protein_coding,6.9210208395932336,6.995895974116834
ENSG00000179119,SPTY2D1,protein_coding,3.092811222945046,2.6130232362181633
ENSG00000179131,AC073335.1,processed_pseudogene,0.2740757190533816,0.14051463899092262
ENSG00000179134,SAMD4B,protein_coding,3.4804457490689598,3.4989657088950095
ENSG00000179141,MTUS2-AS1,antisense,0.014158026271079139,0.020720539070444143
ENSG00000179148,ALOXE3,protein_coding,0.00968089569256916,0.035187991754683644
ENSG00000179151,EDC3,protein_coding,3.4998146088059103,3.575301667751062
ENSG00000179152,TCAIM,protein_coding,2.0751989526951578,2.1065272468731275
ENSG00000179157,RPS2P28,processed_pseudogene,0.2275192276001844,0.37926865061328374
ENSG00000179163,FUCA1,protein_coding,0.6834623599295375,1.3915498652510978
ENSG00000179172,HNRNPCL1,protein_coding,2.8463511625978173,3.027752918398447
ENSG00000179195,ZNF664,protein_coding,4.307644159426542,4.23309853774504
ENSG00000179218,CALR,protein_coding,9.658077692177773,9.867133721389997
ENSG00000179222,MAGED1,protein_coding,4.066146111948278,4.214682435450916
ENSG00000179240,GVQW3,protein_coding,0.35782064626573346,0.44945193470199823
ENSG00000179241,LDLRAD3,protein_coding,2.72122258456046,2.818670162531985
ENSG00000179262,RAD23A,protein_coding,6.436918218747962,6.271216168038382
ENSG00000179271,GADD45GIP1,protein_coding,5.254708675320427,5.493824057231589
ENSG00000179284,DAND5,protein_coding,0.18833066067477622,0.1525990091131001
ENSG00000179295,PTPN11,protein_coding,4.440445113283488,4.167967195767434
ENSG00000179304,AC234031.1,protein_coding,3.0192048180275304,3.386038989794996
ENSG00000179331,RAB39A,protein_coding,0.7295041433667516,1.2079189609762848
ENSG00000179335,CLK3,protein_coding,1.747521278816341,1.9250031294126602
ENSG00000179348,GATA2,protein_coding,4.850665056001153,6.646113293232716
ENSG00000179361,ARID3B,protein_coding,1.2168953135566734,1.2641164260075288
